,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,59.43815772982896,0.42890538022985425,0.6787297546264099,0.6319236445821278,6.666666666666667,22.3086014132596,30.462889649902692,14.419317800498888,26.142524469672157
