,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,77.51751587850265,0.6563907251171238,0.8535413332249939,0.7690204323638757,6.666666666666667,27.90295713303781,42.947892078798176,7.3694041164841355,15.113080005013213
