,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,68.4913299938952,0.541573382424145,0.7679228177053272,0.7052445505427882,6.666666666666667,24.601133242680646,37.2235300845479,11.24947947620144,20.25919052990335
