,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,61.777341574047064,0.5077822325952149,0.63003735875635,0.8059557509375981,7.142857142857142,15.203183660420533,39.43130077076938,23.15435422690255,15.068304199050386
