,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,56.401177750072954,0.44868478228810593,0.5785477570404852,0.7755362920829856,7.142857142857142,13.775664876408264,35.482655730807544,25.847900474813635,17.750921775113415
