,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,69.71887848484045,0.6048337928412412,0.7367744171608748,0.8209212735316455,7.142857142857142,16.228319423882894,46.347701918100405,16.558529403962964,13.722592111196597
