,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,64.64131313131311,0.5109474350297663,0.6255694519761167,0.8167717164189044,10.0,17.69961881124375,36.94169432006937,22.111212121212155,13.24747474747473
