,PA,K,Kloc,Khisto,CA,QA,AA,AD,QD
Overall,63.37464646464647,0.4897636668982701,0.5751356468772703,0.8515620089929535,10.0,18.218844564228146,35.15580190041832,25.970303030303022,10.65505050505051
